status;official;origin;balancedVersion;IGNORE_workComment;card_code;title;IGNORE_phaseUp;phaseUp;phaseDown;cost;startingMegacredits;card_Type;IGNORE_tag_one;IGNORE_tag_two;IGNORE_tag_three;tagsId;vpNumber;vpScaling;IGNORE_requirement_desc;IGNORE_description;effectSummaryType;effectSummaryOption;effectSummaryType2;effectSummaryOption2;prerequisiteType;prerequisiteTresholdType;prerequisitePaidRessource;prerequisiteTag;prerequisiteTagId;prerequisiteTresholdStep;prerequisiteTresholdValue;IGNORE_stockableRessource1;IGNORE_stockableRessource1;IGNORE_stockableRessource1;stockableRessource;title_en;title_fr;vpText_en;vpText_fr;effectSummaryText_en;effectSummaryText_fr;effectText_en;effectText_fr;effectSummaryText2_en;effectSummaryText2_fr;effectText2_en;effectText2_fr;playedText_en;playedText_fr;prerequisiteSummaryText_en;prerequisiteSummaryText_fr;prerequisiteText_en;prerequisiteText_fr;actionTextOption1_en;actionTextOption1_fr;actionTextOption2_en;actionTextOption2_fr
validated;yes;base;;;156;Lightning Harvest;IV;IV;;13;;greenProject;science;power;;2,3;1;0;;During the production phase, this card produces 1 MC for each SCIENCE you have, including this one.;production;;;;;;;;;;;;;;;Lightning Harvest;Récolteur de Foudre ;;;$ressource_megacredit$ / $tag_science$;$ressource_megacredit$ / $tag_science$;During the production phase, this card produces 1 MC for each $tag_science$ you have, including this one.;Lors de la phase de production, cette carte produit 1 MC par $tag_science$ en votre possession, y compris celui-ci. ;;;;;;;;;;;;;;
validated;yes;base;;;157;Low-Atmo Shields;IV;IV;;9;;greenProject;building;;;0;;0;Oxygen red;During the production phase, this card produces 1 mc and 2 heat.;production;;;;oxygen;min;;;;red;;;;;;Low-Atmo Shields;Boucliers de Basse Altitude ;;;$ressource_megacreditvoid_1$$skipline$$ressource_heat$$ressource_heat$;$ressource_megacreditvoid_1$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produces 1 mc and 2 heat.;Lors de la phase de production, cette carte produit 1 MC et 2 chaleurs. ;;;;;;;$other_oxygen$;$other_oxygen$;Requires a red or higher oxygen level.;Requiert un niveau d'oxygène rouge ou supérieur.;;;;
validated;yes;base;;;158;Lunar Beam;IV;IV;;9;;greenProject;earth;power;;4,3;;0;Spend 1 TR;During the production phase, this card produces 4 heat.;production;;;;;;tr;;;;1;;;;;Lunar Beam;Faisceau Lunaire ;;;$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produces 4 heat.;Lors de la phase de production, cette carte produit 4 chaleurs. ;;;;;;;-$other_tr$;-$other_tr$;Spend 1 TR.;Requiert que vous perdiez 1 NT.;;;;
validated;yes;base;;;159;Mass Converter;IV, I-II;IV, I-II;;20;;greenProject;science;building;power;2,0,3;2;0;4 Science tags;During the production phase, this card produces 3 heat. When you play a SPACE, you pay 3 MC less for it.;mixedProduction;;;;;;;;;;;;;;;Mass Converter;Convertisseur de Masse ;;;$ressource_heat$$ressource_heat$$ressource_heat$$mix$$ressource_titanium$;$ressource_heat$$ressource_heat$$ressource_heat$$mix$$ressource_titanium$;During the production phase, this card produces 3 heat. When you play a $tag_space$, you pay 3 MC less for it.;Lors de la phase de production, cette carte produit 3 chaleurs. $skipline$ Lorsque vous jouez un $tag_space$, le coût associé est réduit de 3 MC. ;;;;;;;4$tag_science$;;4 Science tags;;;;;
validated;yes;base;;;160;Medical Lab;IV;IV;;15;;greenProject;building;;;0;1;0;;During the production phase, you produce 1 MC per each BUILDING you have, including this one.;production;;;;;;;;;;;;;;;Medical Lab;Laboratoire Médical ;;;$ressource_megacredit$ / $tag_building$$tag_building$;$ressource_megacredit$ / $tag_building$$tag_building$;During the production phase, you produce 1 MC per 2 $tag_building$ you have, including this one.;Lors de la phase de production, cette carte produit 1 MC par groupe de 2 $tag_building$ en votre possession, y compris celui-ci. ;;;;;;;;;;;;;;
validated;yes;base;;;161;Methane from Titan;IV;IV;;35;;greenProject;space;jovian;;1,5;2;0;Oxygen red;During the production phase, this face produces 2 plants and 2 heat.;production;;;;oxygen;min;;;;red;;;;;;Methane from Titan;Méthane de Titan;;;$ressource_plant$$ressource_plant$$skipline$$ressource_heat$$ressource_heat$;$ressource_plant$$ressource_plant$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produce 2 plant et 2 heat.;Lors de la phase de production, cette carte produit 2 plantes et 2 chaleurs.;;;;;;;$other_oxygen$;$other_oxygen$;Requires a red or higher oxygen level.;Requiert un niveau d'oxygène rouge ou supérieur.;;;;
validated;yes;base;;;162;Micro-Mills;IV, I-II;IV, I-II;;9;;greenProject;building;;;0;;0;;During the production phase, this card produces 1 heat. When you play a BUILDING, you pay 2 MC less for it.;mixedProduction;;;;;;;;;;;;;;;Micro-Mills;Micro-Girouettes;;;$ressource_heat$$mix$$ressource_steel$;$ressource_heat$$mix$$ressource_steel$;During the production phase, this card produces 1 heat. When you play a $tag_building$, you pay 2 MC less for it.;Lors de la phase de production, cette carte produit 1 chaleur. $skipline$ Lorsque vous jouez un $tag_building$, le coût associé est réduit de 2 MC. ;;;;;;;;;;;;;;
validated;yes;base;;;163;Microprocessors;IV;IV;;17;;greenProject;building;power;;0,3;;0;;Draw 2 cards. Then, discard 1 card. During the production phase, this card produces 3 heat.;production;;;;;;;;;;;;;;;Microprocessors;Microprocesseurs;;;$ressource_heat$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$ressource_heat$;During the production phase, this card produce 3 heat.;Lors de la phase de production, cette carte produit 3 chaleurs.;;;;;Draw 2 cards. Then, discard a card.;Piochez 2 cartes. Puis, défaussez une carte.;;;;;;;;
validated;yes;base;;;164;Mine;I-II;I-II;;10;;greenProject;building;;;0;;0;;When you play a BUILDING, you pay 4 MC less for it.;greyProduction;;;;;;;;;;;;;;;Mine;Mine ;;;$ressource_steel$$ressource_steel$;$ressource_steel$$ressource_steel$;When you play a $tag_building$, you pay 4 MC less for it.;Lorsque vous jouez une $tag_building$, le coût associé est réduit de 4 MC. ;;;;;;;;;;;;;;
validated;yes;base;;;165;Miranda Resort;IV;IV;;15;;greenProject;space;earth;jovian;1,4,5;1;0;;During the production phase, this card produces 1 MC for each EARTH you have, including this one.;production;;;;;;;;;;;;;;;Miranda Resort;Complexe de Miranda ;;;$ressource_megacredit$/$tag_earth$;$ressource_megacredit$/$tag_earth$;During the production phase, this card produces 1 MC for each $tag_earth$ you have, including this one.;Lors de la phase de production, cette carte produit 1 MC par $tag_earth$ en votre possession, y compris celui-ci.;;;;;;;;;;;;;;
validated;yes;base;;;166;Mohole Area;IV;IV;;18;;greenProject;building;;;0;;0;;During the production phase, this card produces 4 heat.;production;;;;;;;;;;;;;;;Mohole Area;Zone de Mohole ;;;$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produces 4 heat.;Lors de la phase de production, cette carte produit 4 chaleurs. ;;;;;;;;;;;;;;
validated;yes;base;;;167;Monocultures;IV;IV;;6;;greenProject;;;;;;0;Spend 1 TR;During the production phase, this card produces 2 plants.;production;;;;;;tr;;;;1;;;;;Monocultures;Monocultures ;;;$ressource_plant$$ressource_plant$;$ressource_plant$$ressource_plant$;During the production phase, this card produces 2 plants.;Lors de la phase de production, cette carte produit 2 plantes. ;;;;;;;-$other_tr$;-$other_tr$;Spend 1 TR;Requiert que vous dépensiez 1 NT. ;;;;
validated;yes;base;;;168;Moss;IV;IV;;3;;greenProject;plant;;;6;;0;3 Oceans flipped, Spend 1 Plant;During the production phase, this card produces 1 plant.;production;;;;ocean;min;;;;;3;;;;;Moss;Mousses;;;$ressource_plant$;$ressource_plant$;During the production phase, this card produces 1 plant.;Lors de la phase de production, cette carte produit 1 plante. ;;;;;;;3$other_ocean$$skipline$-$ressource_plant$;3$other_ocean$$skipline$-$ressource_plant$;3 Oceans flipped, Spend 1 Plant;Requiert que 3 tuiles Océan soient révélées et que vous dépensiez 1 plante. ;;;;
validated;yes;base;;;169;Natural Preserve;IV;IV;;12;;greenProject;science;building;;2,0;1;0;Oxygen red;During the production phase, this card produces 2 MC.;production;;;;oxygen;min;;;;red;;;;;;Natural Preserve;Préservation de la Nature ;;;$ressource_megacreditvoid_2$;$ressource_megacreditvoid_2$;During the production phase, this card produces 2 MC.;Lors de la phase de production, cette carte produit 2 MC. ;;;;;;;$other_oxygen$;$other_oxygen$;Requires a red or higher oxygen level.;Requiert un niveau d'oxygène rouge ou supérieur.;;;;
validated;yes;base;;;170;New Portfolios;IV;IV;;14;;greenProject;plant;power;;6,3;;0;;During the production phase, this card produces 1 MC, 1 plant and 1 heat.;production;;;;;;;;;;;;;;;New Portfolios;Nouveaux Portefeuilles ;;;$ressource_megacreditvoid_1$$skipline$$ressource_heat$$ressource_plant$;$ressource_megacreditvoid_1$$skipline$$ressource_heat$$ressource_plant$;During the production phase, this card produces 1 MC, 1 plant and 1 heat.;Lors de la phase de production, cette carte produit 1 MC, 1 plante et 1 chaleur. ;;;;;;;;;;;;;;
validated;yes;base;;;171;Nitrophilic Moss;IV;IV;;14;;greenProject;plant;;;6;;0;;During the production phase, this card produces 2 plants.;production;;;;;;;;;;;;;;;Nitrophilic Moss;Mousse Nitrophile;;;$ressource_plant$$ressource_plant$;$ressource_plant$$ressource_plant$;During the production phase, this card produce 2 plant.;Lors de la phase de production, cette carte produit 2 plantes.;;;;;;;;;;;;;;
validated;yes;base;;;172;Noctis Farming;IV;IV;;13;;greenProject;building;plant;;0,6;1;0;Temperature red;Gain 2 plants. During the production phase, this card produces 1 plant.;production;;;;temperature;min;;;;red;;;;;;Noctis Farming;Ferme de Noctis ;;;$ressource_plant$;$ressource_plant$;During the production phase, this card produces 1 plant.;Lors de la phase de production, cette carte produit 1 plante. ;;;;;Gain 2 plants.;Gagnez 2 plantes. ;$other_temperature$;$other_temperature$;Requires a red temperature level.;Requiert un niveau de température rouge ou plus chaud. ;;;;
validated;yes;base;;;173;Nuclear Plants;IV;IV;;10;;greenProject;building;;;0;-1;0;;During the production phase, this card produces 1 MC and 3 heat.;production;;;;;;;;;;;;;;;Nuclear Plants;Centrales Nucléaires ;;;$ressource_megacreditvoid_1$$skipline$$ressource_heat$$ressource_heat$$ressource_heat$;$ressource_megacreditvoid_1$$skipline$$ressource_heat$$ressource_heat$$ressource_heat$;During the production phase, this card produces 1 MC and 3 heat.;Lors de la phase de production, cette carte produit 1 mc et 3 chaleurs. ;;;;;;;;;;;;;;
validated;yes;base;;;174;Power Grid;IV;IV;;8;;greenProject;building;power;;0,3;;0;;During the production phase, this card produces 1 MC for each POWER you have, including this one.;production;;;;;;;;;;;;;;;Power Grid;Réseau Electrique ;;;$ressource_megacredit$ / $tag_power$;$ressource_megacredit$ / $tag_power$;During the production phase, this card produces 1 MC for each $tag_power$ you have, including this one.;Lors de la phase de production, cette carte produit 1 MC par $tag_power$ en votre possession, y compris celui-ci. ;;;;;;;;;;;;;;
validated;yes;base;;;175;Power Plant;IV;IV;;3;;greenProject;building;power;;0,3;;0;;During the production phase, this card produces 1 heat.;production;;;;;;;;;;;;;;;Power Plant;Centrale;;;$ressource_heat$;$ressource_heat$;During the production phase, this card produces 1 heat.;Durant la phase de production, cette carte produit 1 chaleur.;;;;;;;;;;;;;;
validated;yes;base;;;176;Power Supply Consortium;IV;IV;;12;;greenProject;power;;;3;;0;;During the production phase, this card produces 2 MC and 1 heat.;production;;;;;;;;;;;;;;;Power Supply Consortium;Consortium pour l'Energie ;;;$ressource_megacreditvoid_2$$ressource_heat$;$ressource_megacreditvoid_2$$ressource_heat$;During the production phase, this card produces 2 MC and 1 heat.;Lors de la phase de production, cette carte produit 2 MC et 1 chaleur. ;;;;;;;;;;;;;;
validated;yes;base;;;177;Protected Valley;IV;IV;;22;;greenProject;building;plant;;0,6;;0;;"Gain a forest tile and increase oxygen by 1 step.
During the production phase, this card produces 2 MC.";production;;;;;;;;;;;;;;;Protected Valley;Vallée Protégée ;;;$ressource_megacreditvoid_2$;$ressource_megacreditvoid_2$;During the production phase, this card produces 2 MC.;Lors de la phase de production, cette carte produit 2MC. ;;;;;Gain a forest tile and increase oxygen by 1 step.;Gagnez un PV Forêt et augmentez l'oxygène de 1 niveau. ;;;;;;;;
validated;yes;base;;;178;Quantum Extractor;I-II;I-II;;16;;greenProject;science;building;power;2,0,3;2;0;3 Science tags;During the production phase, this card produces 3 heat.;production;;;;tag;min;;science;2;;3;;;;;Quantum Extractor;Extraction Quantique ;;;$ressource_heat$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$ressource_heat$;During the production phase, this card produces 3 heat.;Lors de la phase de production, cette carte produit 3 chaleurs. ;;;;;;;3$tag_science$.;3$tag_science$.;Requires 3 $tag_science$.;Requiert 3 $tag_science$.;;;;
validated;yes;base;;;179;Rad Suits;IV;IV;;4;;greenProject;;;;;;0;2 Oceans flipped;During the production phase, this card produces 2 MC.;production;;;;ocean;min;;;;;2;;;;;Rad Suits;Combinaisons Antiradiations ;;;$ressource_megacreditvoid_2$;$ressource_megacreditvoid_2$;During the production phase, this card produces 2 MC.;Lors de la phase de production, cette carte produit 2 MC. ;;;;;;;2 $other_ocean$;2 $other_ocean$;Requires 2 Oceans flipped.;Requiert qu'au moins 2 tuiles Océan soient révélées.;;;;
validated;yes;base;;;180;Satellite Farms;IV;IV;;17;;greenProject;space;;;1;;0;;During the production phase, this card produces 1 heat for each SPACE you have, including this one.;production;;;;;;;;;;;;;;;Satellite Farms;Fermes de Satellite;;;$ressource_heat$ / $tag_space$;$ressource_heat$ / $tag_space$;During the production phase, this card produces 1 heat for each $tag_space$ you have, including this one.;Lors de la phase de production, cette carte produit 1 chaleur par $tag_space$ en votre possession, y compris celui-ci.;;;;;;;;;;;;;;
validated;yes;base;;;181;Satellites;IV;IV;;14;;greenProject;space;;;1;;0;;During the production phase, this card produces 1 MC for each SPACE you have, including this one.;production;;;;;;;;;;;;;;;Satellites;Satellites;;;$ressource_megacreditvoid_1$ / $tag_space$;$ressource_megacreditvoid_1$ / $tag_space$;During the production phase, this card produces 1 MC for each $tag_space$ you have, including this one.;Lors de la phase de production, cette carte produit 1 MC par $tag_space$ en votre possession, y compris celui-ci.;;;;;;;;;;;;;;
validated;yes;base;;;182;Slash and Burn Agriculture;IV;IV;;8;;greenProject;building;;;0;-1;0;;During the production phase, this card produces 2 plants.;production;;;;;;;;;;;;;;;Slash and Burn Agriculture;Agriculture sur Brûlis;;;$ressource_plant$$ressource_plant$;$ressource_plant$$ressource_plant$;During the production phase, this card produce 2 plant.;Lors de la phase de production, cette carte produit 2 plantes.;;;;;;;;;;;;;;
validated;yes;base;;;183;Smelting;IV;IV;;28;;greenProject;building;power;;0,3;;0;;Draw 2 cards. During the production phase, this card produces 5 heat.;production;;;;;;;;;;;;;;;Smelting;Fonderie;;;$ressource_heat$$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produce 5 heat.;Lors de la phase de production, cette carte produit 5 chaleurs.;;;;;Draw 2 cards.;Piochez 2 cartes.;;;;;;;;
validated;yes;base;;;184;Soil Warming;IV;IV;;24;;greenProject;plant;;;6;;0;;Increase the temperature 1 step. During the production phase, this card produces 2 plants.;production;;;;;;;;;;;;;;;Soil Warming;Réchauffements des Sols ;;;$ressource_plant$$ressource_plant$;$ressource_plant$$ressource_plant$;During the production phase, this card produce 2 plant.;Lors de la phase de production, cette carte produit 2 plantes.;;;;;Increase the temperature 1 step.;Augmentez la température de 1 niveau.;;;;;;;;
validated;yes;base;;;185;Solar Power;IV;IV;;10;;greenProject;building;power;;0,3;1;0;;During the production phase, this card produces 1 heat.;production;;;;;;;;;;;;;;;Solar Power;Energie Solaire ;;;$ressource_heat$;$ressource_heat$;During the production phase, this card produces 1 heat.;Lors de la phase de production, cette carte produit 1 chaleur. ;;;;;;;;;;;;;;
validated;yes;base;;;186;Solar Trapping;IV;IV;;10;;greenProject;building;;;0;;0;;Draw a card and gain 3 heat. During the production phase, this card produces 1 heat.;production;;;;;;;;;;;;;;;Solar Trapping;Pièges Solaires ;;;$ressource_heat$;$ressource_heat$;During the production phase, this card produces 1 heat.;Lors de la phase de production, cette carte produit 1 chaleur. ;;;;;Draw a card and gain 3 heat.;Piochez une carte et gagnez 3 chaleurs. ;;;;;;;;
validated;yes;base;;;187;Soletta;IV;IV;;30;;greenProject;space;;;1;1;0;;During the production phase, this card produces 5 heat.;production;;;;;;;;;;;;;;;Soletta;Soletta ;;;$ressource_heat$$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$$ressource_heat$$skipline$$ressource_heat$$ressource_heat$;During the production phase, this card produces 5 heat.;Lors de la phase de production, cette carte produit 5 chaleurs. ;;;;;;;;;;;;;;
validated;yes;base;;;188;Space Heaters;IV;IV;;11;;greenProject;building;;;0;;0;;"Draw a card.
During the production phase, this card produces 2 heat.";production;;;;;;;;;;;;;;;Space Heaters;Miroirs Spatiaux ;;;$ressource_heat$$ressource_heat$;$ressource_heat$$ressource_heat$;"Draw a card.
During the production phase, this card produces 2 heat.";Lors de la phase de production, cette carte produit 2 chaleurs. ;;;;;Draw a card.;Piochez une carte ;;;;;;;;
